,고객번호,성별,연령대,거주지역,14년 상반기 구매총액,14년 하반기 구매총액,15년 상반기 구매총액,15년 하반기 구매총액,14년도총구매액,15년도총구매액,식품_1,식품_2,식품_3,식품_4,생활_1,생활_2,생활_3,생활_4,잡화_1,잡화_2,잡화_3,잡화_4,화장품_1,화장품_2,화장품_3,화장품_4,시설_1,시설_2,시설_3,시설_4,문화_1,문화_2,문화_3,문화_4,의류_1,의류_2,의류_3,의류_4,가구_1,가구_2,가구_3,가구_4,아동_1,아동_2,아동_3,아동_4,스포츠_레저_1,스포츠_레저_2,스포츠_레저_3,스포츠_레저_4,악세사리_1,악세사리_2,악세사리_3,악세사리_4,전자제품_1,전자제품_2,전자제품_3,전자제품_4
5099,7161,F,40세~44세,55.0,19573722,20098562,19096806,19341626,39672284,38438432,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,0.0,3.0,1.0,0.0,4.0,4.0,3.0,4.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0
5100,1848,F,50세~54세,310.0,6269566,4763194,5134638,4484210,11032760,9618848,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5101,11131,F,40세~44세,16.0,4703330,4460164,6382326,5199870,9163494,11582196,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5102,5238,F,45세~49세,410.0,39033986,17420150,33646606,17190046,56454136,50836652,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0
5103,17897,F,50세~54세,240.0,21552602,13108128,9895006,13319320,34660730,23214326,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5104,14522,F,30세~34세,210.0,7003854,8570688,5352272,4567106,15574542,9919378,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
5105,8392,F,35세~39세,27.0,19106732,14941602,6420692,13272536,34048334,19693228,2.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
5106,18615,F,50세~54세,36.0,3409974,2098884,1424794,3157214,5508858,4582008,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,491,F,60세이상,60.0,8568088,8550054,4803008,8488786,17118142,13291794,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5108,7793,F,40세~44세,460.0,10342458,7357034,8877140,8629286,17699492,17506426,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5109,10714,F,40세~44세,570.0,8223388,7106610,8364592,8247606,15329998,16612198,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5110,5458,F,45세~49세,72.0,5345414,4216902,4208004,5160068,9562316,9368072,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,774,F,60세이상,500.0,14884992,14444322,8192564,9701932,29329314,17894496,3.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,3.0
5112,11360,F,35세~39세,100.0,3877530,5205422,4763644,4166472,9082952,8930116,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,9932,F,40세~44세,500.0,2801752,2134142,1965336,2178156,4935894,4143492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,10952,F,40세~44세,240.0,6033554,7883002,6054958,6765296,13916556,12820254,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5115,11391,F,45세~49세,210.0,10048894,11024832,7506066,9752632,21073726,17258698,2.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5116,12971,F,40세~44세,210.0,8742640,8864422,7543918,5317904,17607062,12861822,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5117,4318,F,45세~49세,16.0,71600648,22767726,50971162,12668650,94368374,63639812,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0
5118,18782,F,35세~39세,540.0,4426978,6075948,5255900,2130762,10502926,7386662,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,11776,F,35세~39세,49.0,5798106,3764242,4089132,3054630,9562348,7143762,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5120,15247,F,50세~54세,410.0,4999002,8386154,6409860,3316542,13385156,9726402,1.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5121,10875,F,40세~44세,340.0,6366694,4379554,5300982,4256298,10746248,9557280,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,4050,F,45세~49세,27.0,5016606,3401608,3521244,4511600,8418214,8032844,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,1504,F,55세~59세,55.0,1371948,1628466,2130876,1142428,3000414,3273304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5124,6709,F,40세~44세,100.0,12689996,10463026,10806716,13739500,23153022,24546216,3.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
5125,19333,F,25세~29세,0.0,3171932,2050798,2884798,1466460,5222730,4351258,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,7646,F,40세~44세,500.0,42343916,38800748,54971780,42431284,81144664,97403064,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,4.0,4.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0
5127,13809,F,30세~34세,310.0,5481112,5108632,4462334,3563822,10589744,8026156,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5128,2201,F,50세~54세,210.0,4882228,5693072,6172514,5224330,10575300,11396844,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5129,5194,F,45세~49세,460.0,41023442,54161804,22184562,30817720,95185246,53002282,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
5130,13066,F,35세~39세,210.0,7533206,4106846,11037666,3351716,11640052,14389382,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
5131,12800,F,40세~44세,100.0,6591238,5630944,8052112,5877586,12222182,13929698,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5132,8253,F,35세~39세,340.0,8827222,8184376,7314800,6084404,17011598,13399204,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
5133,5492,F,45세~49세,100.0,16200524,10345444,11050722,11006012,26545968,22056734,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0
5134,18110,F,45세~49세,270.0,5017818,4726374,4182466,4444644,9744192,8627110,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,7169,F,40세~44세,16.0,61940352,52633432,25083668,32629906,114573784,57713574,1.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,2.0,4.0,3.0,4.0,1.0,4.0,0.0,0.0
5136,8643,F,35세~39세,410.0,31785552,42964262,49439138,30815164,74749814,80254302,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,3.0
5137,14643,F,30세~34세,210.0,11505614,8887144,10781284,10658262,20392758,21439546,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
5138,18031,F,55세~59세,100.0,6795304,4859784,5731070,6216488,11655088,11947558,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5139,14693,F,40세~44세,210.0,4741968,7816304,5466830,4578426,12558272,10045256,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5140,19074,F,40세~44세,310.0,6895744,3176062,9694934,6787832,10071806,16482766,2.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5141,16440,F,40세~44세,100.0,13646938,8951818,7397026,7834274,22598756,15231300,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
5142,7850,F,35세~39세,100.0,40889696,36538370,26675404,19581732,77428066,46257136,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0
5143,1163,F,55세~59세,47.0,67093340,80937842,91286570,51537980,148031182,142824550,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,0.0
5144,11945,F,40세~44세,100.0,6742552,5463050,6974434,6768082,12205602,13742516,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5145,6939,F,40세~44세,60.0,48144600,52666682,35957110,36639152,100811282,72596262,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
5146,17989,F,50세~54세,210.0,5626146,4810906,5043920,5721192,10437052,10765112,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5147,467,F,60세이상,55.0,15035038,7324622,8357482,10556222,22359660,18913704,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0
5148,15001,F,30세~34세,570.0,4881114,4965240,5127356,5331278,9846354,10458634,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5149,9817,F,30세~34세,460.0,12215834,20661760,13637890,10292584,32877594,23930474,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,0.0
5150,6363,F,40세~44세,540.0,5805608,7281018,5371594,4672902,13086626,10044496,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0
5151,6669,F,40세~44세,460.0,50896858,50163598,8326756,8269534,101060456,16596290,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0
5152,11724,F,40세~44세,10.0,10613718,10866632,16118402,11328768,21480350,27447170,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5153,8001,F,35세~39세,100.0,4539744,4642796,5478456,3589500,9182540,9067956,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5154,2840,F,50세~54세,100.0,8943358,6915650,7333008,7158998,15859008,14492006,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0
5155,12687,F,35세~39세,75.0,4073994,3473820,4185346,3593648,7547814,7778994,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
5156,7555,F,40세~44세,55.0,18341896,10188180,9613152,10313730,28530076,19926882,2.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
